,url,category
1508948,http://www.fbcmerseysideravens.co.uk.talktalk.net/,Sports
1557008,http://www.geocities.com/westozbb/index.html,Sports
1499702,http://www.freewebs.com/oaksgirls/,Sports
1514073,http://trinitycross.net/lsai,Sports
1476760,http://home.iprimus.com.au/shane_booth/cricket/,Sports
1489406,http://www.horse-shows.com/,Sports
1481041,http://www.geocities.com/cimregpc/,Sports
1519182,http://www.tbtsdc.com/,Sports
1468291,http://athletics.gcu.edu/sports.php?name=basketball&amp;gender=men,Sports
1484306,http://www.oldenburghorses.com,Sports
1552399,http://www.gonu.com/wtrack/index.html,Sports
1557127,http://milton.yourguide.com.au/detail.asp?class=sport&amp;subclass=local&amp;category=general%20sport&amp;story_id=236735&amp;y=2003&amp;m=6,Sports
1515797,http://www.niagara.com/~dpltks/jiujitsu.html,Sports
1471453,http://sportsillustrated.cnn.com/basketball/college/women/teams/nbb/,Sports
1497458,http://www.sportsline.com/nfl/players/playerpage/1012,Sports
1477285,http://www.perpetualmotionbikes.com/,Sports
1513961,http://www.afrobrazilarts.org/,Sports
1539720,http://www.lfcworld.co.uk/,Sports
1496053,http://sports.excite.com/nfl/teams/buf/index.html,Sports
1518946,http://www.marshall.edu/tkd/,Sports
1498360,http://www.ayfl.org,Sports
1552225,http://www.amcsports.com/sport.asp?path=wtrack,Sports
1464327,http://cubs.mlb.com/chc/ballpark/index.jsp,Sports
1475437,http://www.farawebsite.org/,Sports
1511549,http://hockeytalks.com/,Sports
1544269,http://windleshamutdfc.co.uk/,Sports
1515342,http://aikido.rso.wisc.edu/,Sports
1508490,http://www.dhc.org.uk/,Sports
1556297,http://www.getkiteboarding.co.uk/,Sports
1539343,http://www.ipswichtownfirst.co.uk,Sports
1493368,http://www.utb.org.uk/,Sports
1479525,http://www.neighborhoodbikeworks.org/,Sports
1553497,http://www.rhamgxctf.homestead.com,Sports
1505466,http://www.devilstowergolf.com,Sports
1534218,http://www.msusoccerclub.com,Sports
1526682,http://boblazzari.blogspot.com,Sports
1554822,http://www.harriersvolleyball.co.uk/,Sports
1496512,http://nbcsports.msnbc.com/id/3181354/?t=11,Sports
1483515,http://www.miniatureequine.com/countrylane/index.html,Sports
1561124,http://www.coppercolorado.com/,Sports
1527927,http://hawkeyesports.cstv.com/sports/m-xc/iowa-m-xc-body.html,Sports
1483465,http://www.theminiaturehorse.com,Sports
1530560,http://www.colonialfsc.com/,Sports
1531754,http://saheldin.tripod.com/al-faisaly,Sports
1528365,http://www.freewebs.com/yucaipacrosscountry/,Sports
1467358,http://www.highpointpanthers.com/sports.cfm?sportid=2,Sports
1559277,http://inshore.com/b-ramp.html,Sports
1561938,http://www.teamroehlig.com/,Sports
1477024,http://www.freewebs.com/antitrustbmx/index.htm,Sports
1534750,http://www.northaustinsoccer.org/,Sports
1510461,http://www.geocities.com/nhl_fan_site/,Sports
1509707,http://www.daytonbluehawks.com/,Sports
1469024,http://www.fimba.net/,Sports
1476497,http://chennaisuperkings.blogspot.com,Sports
1519159,http://homepage.ntlworld.com/matt_sheppard/uksoobahk/index.html,Sports
1517853,http://kihon.com/dojo/ny.html,Sports
1495396,http://www.heidelberg.edu/athletics/teams/mfootball,Sports
1534035,http://www.geocities.com/beachtroll/rhinos.html,Sports
1498410,http://www.kansascity.com/mld/kansascity/sports/special_packages/kansas_city_brigade/,Sports
1479515,http://www.ou.edu/oupd/bikesafe.htm,Sports
1528235,http://athletics.kenyon.edu/x517.xml,Sports
1483692,http://www.angelfire.com/ab3/shortstoriesacres/index.html,Sports
1538046,http://chesterfield.rivals.net/,Sports
1516271,http://pages.slic.com/ichiban,Sports
1530463,http://www.usfigureskating.org/athletebio.asp?id=38572,Sports
1558754,http://eaglezswim.com,Sports
1556754,http://www.lawrence.edu/sorg/crew/index.html,Sports
1497337,http://sportsillustrated.cnn.com/football/nfl/players/5530/,Sports
1533552,http://www.mwsra.org/links.html,Sports
1498978,http://www.millomrlfc.co.uk,Sports
1484438,http://www.palmeranch.com/,Sports
1535484,http://www.yousport.com,Sports
1481561,http://www.spanishvisionfarm.com/,Sports
1462288,http://my.sporthull.co.uk/default.asp?wci=sitehome&amp;id=12729,Sports
1541525,http://soccernet.espn.go.com/team?id=318&amp;cc=5739,Sports
1537335,http://www.oldfootballshirts.com/old-blackpool-football-shirts-tid46.html,Sports
1468844,http://www.blackburn.edu/athletics/mensbasketball/basketball.asp,Sports
1512116,http://mississaugabraves.homestead.com/,Sports
1488715,http://www.a-day-at-the-races.com,Sports
1476107,http://www.londonnigerians.com/,Sports
1556244,http://www.worldkiteboarding.com,Sports
1542641,http://www.yellowjersey.co.uk/leaguenews.aspx?leagueid=121,Sports
1504112,http://www.prairieviewgc.com/,Sports
1507741,http://www.ftstars.com/,Sports
1560944,http://www.boardz.com/ski/skicentral.html,Sports
1509213,http://www.smu.ca/athletics/hockey-m-welcome.html,Sports
1501667,http://www.sunbeltsports.org/sportselect.dbml?db_oem_id=4100&amp;spid=1803,Sports
1489692,http://horseadviceonline.tripod.com/,Sports
1473588,http://www.nwpainc.org/,Sports
1528856,http://www.nerunner.com/,Sports
1491070,http://www.canoe.ca/2000gamesgymnastics/,Sports
1476401,http://www.cricketfundas.com/,Sports
1533488,http://www.freewebs.com/die-hard-soccer/,Sports
1556514,http://www.tomhosking.co.uk/wcbc/,Sports
1538165,http://www.fchd.info/cookhamd.htm,Sports
1549314,http://www.bekkoame.ne.jp/~txn/eindex.html,Sports
1536331,http://ricardoquaresma.soccer-profiles.com,Sports
1508055,http://perth.uwlax.edu/athletics/wgymnastics/,Sports
1487973,http://www.nacmo.org/,Sports
1498979,http://www.queensburyjuniors.co.uk/,Sports
1547308,http://www.grsctorbranch.com/,Sports
1552902,http://www.uiw.edu/athletics/trackfield_women/,Sports
1556671,http://goredfoxes.cstv.com/sports/m-crew/mari-m-crew-body.html,Sports
1516904,http://www.muaythaibrno.cz/,Sports
1491003,http://www.otab.com/,Sports
1538561,http://www.nonleaguedaily.com/teams/guidetoground.php?team_id=3265,Sports
1476817,http://www.houstoncroquet.com/,Sports
1511042,http://sportsillustrated.cnn.com/hockey/nhl/players/1673/,Sports
1561993,http://gopigdogs.tripod.com/,Sports
1477402,http://www.mackinacislandbikes.com/,Sports
1491327,http://www.chinadaily.com.cn/english/focus/sports_06winterolympics_page.html,Sports
1503338,http://www.thewillows.ca/woods/,Sports
1531728,http://en.wikipedia.org/wiki/iraq_national_football_team,Sports
1519392,http://www.savateworld.com,Sports
1477657,http://sgnitecycle.com,Sports
1487981,http://news.bbc.co.uk/sport2/hi/other_sports/equestrian/,Sports
1529863,http://www.skateparks.com/,Sports
1475802,http://members.tripod.com/~tubbyhubby/tubby.html,Sports
1507366,http://www.homeofgolf.com,Sports
1540912,http://soccernet.espn.go.com/team?id=402&amp;cc=5739,Sports
1518402,http://www.geocities.com/baja/cliffs/9617/,Sports
1559198,http://ucanski2.com/test2.html,Sports
1557235,http://www.onionskin.com/pop/,Sports
1490275,http://www.veredhagalil.co.il,Sports
1552909,http://www.tarletonsports.com/sportselect.dbml?db_oem_id=2500&amp;key=&amp;spid=726&amp;spsid=12570,Sports
1540957,http://rushdenanddiamonds.rivals.net/,Sports
1559741,http://www.katiesciuto.com/,Sports
1541329,http://www.staffordrangersfc.co.uk/,Sports
1502264,http://www.chicagogolf.com/,Sports
1489978,http://www.stonegatestables.com,Sports
1522293,http://homepage.ntlworld.com/alunrees,Sports
1509431,http://www.hockeyonline.com/,Sports
1493264,http://www.ibiblio.org/darkside/men/,Sports
1467734,http://www.usatoday.com/sports/college/mensbasketball/mwest/airforce.htm,Sports
1531073,http://www.sk8net.com,Sports
1559587,http://members.shaw.ca/teamfrie/,Sports
1465778,http://members.tripod.com/bigjacobi/murphy.html,Sports
1462974,http://niuhuskies.cstv.com/sports/m-basebl/niu-m-basebl-body.html,Sports
1555762,http://www.caleuche.com/mississippi.htm,Sports
1533074,http://www.shepherd.edu/2ramsweb/msoccer.html,Sports
1479900,http://napavalleybiketours.com/,Sports
1465287,http://www.minorleaguenews.com/baseball/baseball.php,Sports
1461904,http://www.geocities.com/xaznmike69x/airsoftmain.htm,Sports
1484060,http://www.buttemorgans.com/,Sports
1476395,http://www.freddieflintoff.com/,Sports
1467641,http://sportsillustrated.cnn.com/basketball/college/men/teams/central.michigan/,Sports
1482025,http://www.rivervalleyarabians.com/,Sports
1550102,http://www.tagb.org.uk/,Sports
1466388,http://www.channahonponybaseball.com/,Sports
1472967,http://www.uscgasports.com/content/blogcategory/20/39/,Sports
1514294,http://www.jkdworld.com,Sports
1471598,http://sports.yahoo.com/ncaaw/teams/bav/,Sports
1558451,http://www.stainesswimming.org/,Sports
1556007,http://www.johntcoleman.net/,Sports
1516395,http://www.sandovalkaratekobudofederation.com,Sports
1519403,http://www.sirwilliamhope.org/,Sports
1507973,http://www.nittanygym.com/,Sports
1516038,http://www.kidsmartialarts.co.nz/,Sports
1517985,http://www.grandmaster.cc,Sports
1545850,http://www.cobra-oakwood-fc.co.uk/,Sports
1534075,http://www.eclipseselect.org,Sports
1519439,http://www.kenpo-shootfighting.com/,Sports
1519013,http://www.hwangsmartialarts.com/,Sports
1468014,http://www.sportsline.com/u/basketball/college/conferences/south/dad.htm,Sports
1529594,http://www.freewebs.com/9mil/,Sports
1522783,http://www.clintman.itgo.com,Sports
1547263,http://www.dothebouncy.com/,Sports
1479764,http://www.bravobike.com/,Sports
1502603,http://www.btinternet.com/~derek.livingston2/,Sports
1482525,http://www.jvlnet.com/~jcts,Sports
1512847,http://www.efrhl.com/,Sports
1514094,http://www.geocities.com/thetropics/bay/1216/cabales/cabales.html,Sports
1537446,http://www.fchd.info/bostonu.htm,Sports
1511504,http://members.tripod.com/~hutch1/,Sports
1548596,http://www.alverno.edu/athletics/softball/index.html,Sports
1470773,http://www.pointloma.edu/athletics/womensbasketball.htm,Sports
1488467,http://www.threechimneys.com/seattleslew/,Sports
1488137,http://www.angelfire.com/mo2/fxtrt/index.html,Sports
1465591,http://www.baseballhalloffame.org/hofers_and_honorees/hofer_bios/gibson_bob.htm,Sports
1546244,http://www.footymania.com/league.phtml?leagueid=31,Sports
1496248,http://mbd.scout.com/mb.aspx?s=112,Sports
1517424,http://www.wahlum.com/,Sports
1475297,http://d.webring.com/hub?ring=secring,Sports
1471229,http://www.depaulbluedemons.com/sportselect.dbml?db_oem_id=15600&amp;spid=7778,Sports
1464715,http://sports.espn.go.com/mlb/clubhouse?team=pit,Sports
1470292,http://www.eastcoastbasketballcamps.com/camp%20home.htm,Sports
1507154,http://www.fairmontgolf.com/,Sports
1497642,http://members.tripod.com/~dood5/,Sports
1485905,http://members.tripod.com/rxshires/,Sports
1546062,http://www.isyfl.co.uk/,Sports
1546399,http://innishannonafc.tripod.com/,Sports
1545878,http://www.cprfc.org.uk/,Sports
1462782,http://www.cumberland.edu/athletics/mensbaseball,Sports
1474017,http://www.wb2004.co.uk/,Sports
1495748,http://www.eteamz.com/marquettefootballbooster/,Sports
1515853,http://www.iogkf.com/,Sports
1527639,http://www.harra.org/,Sports
1494873,http://www.nmnathletics.com/sportselect.dbml?db_oem_id=1900&amp;key=&amp;spid=583&amp;spsid=9528,Sports
1538658,http://www.newsnow.co.uk/newsfeed/?name=exeter+city+fc,Sports
1510842,http://www.geocities.com/zednik_theodore2002/index.htm,Sports
1472358,http://sports.yahoo.com/ncaaw/teams/tar/,Sports
1476579,http://www.westindiescricket.org,Sports
1507863,http://www.wmubroncos.com/sportselect.dbml?db_oem_id=4600&amp;key=&amp;spid=1915&amp;spsid=24140,Sports
1496826,http://www.footballnewscenter.com,Sports
1484958,http://www.dranch.com/,Sports
1484551,http://clpaints.tripod.com/clpaints/,Sports
1489733,http://www.caughleyporcelain.co.uk/,Sports
1504070,http://www.golfnauvoo.com,Sports
1555521,http://dkcc.org/,Sports
1528419,http://harrier.net/,Sports
1511780,http://www.pensunderground.com/,Sports
1514194,http://www.choeshapkido.com,Sports
1500601,http://www.agrfu.com/,Sports
1466142,http://qbrws2003.tripod.com/index.html,Sports
1477398,http://www.downwindsports.com,Sports
1549822,http://www.collegeofpiping.com/festivals/highland_gathering.cfm,Sports
1463439,http://www.suseagulls.com/sports/bsb/index,Sports
1538507,http://en.wikipedia.org/wiki/east_thurrock_united_f.c.,Sports
1493593,http://www.wugc2008.com/,Sports
1523507,http://www.geocities.com/od4wdc/,Sports
1466755,http://www.grcc.edu/?pageid=979,Sports
1466751,http://www.fccj.edu/current/athletics/m_basketball/index.html,Sports
1559826,http://www.skiguiding.com/,Sports
1475932,http://www.geocities.com/cheveningamblers/,Sports
1518420,http://www.lvirk.com,Sports
1502120,http://www.tmcc.org.sg/,Sports
1558766,http://www.eacgators.ws/,Sports
1489109,http://www.hghorsequarters.com,Sports
1486418,http://www.illinoisracingnews.com/tower.htm,Sports
1509146,http://www2.uakron.edu/icehockey/,Sports
1541151,http://en.wikipedia.org/wiki/shrewsbury_town_f.c.,Sports
1557820,http://www.geocities.com/colosseum/bench/8586/,Sports
1505395,http://www.meridianvalleycc.com/,Sports
1510774,http://en.wikipedia.org/wiki/shean_donovan,Sports
1495483,http://www.fanblogs.com/,Sports
1538052,http://soccernet.espn.go.com/team?id=343&amp;cc=5739,Sports
1528893,http://www.angelfire.com/az3/5kjake/results.html,Sports
1511514,http://www.detnews.com/wings/index.htm,Sports
1493250,http://www.missouristateultimate.com/,Sports
1470271,http://probasketball.about.com/?once=true&amp;,Sports
1559236,http://www.skilochken.co.uk/,Sports
1472418,http://www.usatoday.com/sports/basketba/skw/taac/skwdd11.htm,Sports
1548371,http://www.pittstategorillas.com/softball/,Sports
1547853,http://www.eteamz.com/crickhowell/,Sports
1511178,http://www.hockeydb.com/ihdb/players/data06/00018826.html,Sports
1463307,http://athletics.anselm.edu/sports/bsb/index,Sports
1487936,http://ridingtherapy.com/,Sports
1499514,http://www.bournemouth-rugby.co.uk/,Sports
1498976,http://www.btinternet.com/~ipswich.rhinos/,Sports
1550385,http://baylorbears.cstv.com/sports/w-tennis/bay-w-tennis-body.html,Sports
1548614,http://www2.wilmington.edu/womens-softball/,Sports
1512379,http://www.ameliapark.org/,Sports
1470705,http://www.scc-fl.edu/athletics/wbasketball/,Sports
1484304,http://members.shaw.ca/hollowayfjords/,Sports
1535044,http://www.eteamz.com/sterlingflame/,Sports
1507897,http://www.gymnasticsvillage.com/,Sports
1495793,http://www.westfootball.com/,Sports
1556411,http://www.spearesrowing.co.uk,Sports
1541745,http://www.soccerbase.com/teams2.sd?teamid=2598,Sports
1470902,http://www.berry.edu/athletics/story.asp?sport=wbasketball,Sports
1506042,http://www.ihaveavoice.com,Sports
1557193,http://www.geocities.com/beagle1210/,Sports
1525870,http://www.geocities.com/xxorlandoxx/,Sports
1500975,http://user1292363.sites.myregisteredsite.com/s/,Sports
1524401,http://www.geocities.com/xplosivewebsite/index.html,Sports
1464025,http://www.knbsb-stats.nl/index-en.html,Sports
1492190,http://nonprofit.memlane.com/fencing/,Sports
1470515,http://www.smu.ca/athletics/basketball-w-welcome.html,Sports
1462173,http://www.sheffbad.co.uk/,Sports
1504189,http://www.connemaralinks.com,Sports
1523167,http://5flagsspeedway.com,Sports
1522430,http://www.metalmarks.com/,Sports
1515515,http://c.webring.com/hub?ring=judo,Sports
1554401,http://www.pitt.edu/~upgncaa/html/_volleyball_women/wvolleyball.html,Sports
1522235,http://www.jadrallypix.me.uk,Sports
1555062,http://www.eastcoastvb.org/,Sports
1530568,http://www.shopjackson.com/iceplanet/,Sports
1474597,http://sports.espn.go.com/sports/boxing/index,Sports
1520893,http://www.delamare.gg/,Sports
1466785,http://www.lahc.cc.ca.us/athletics/,Sports
1479682,http://www.breakingaway.com/,Sports
1539145,http://www.hendonfc.net/,Sports
1475096,http://www.nba.com/nuggets/dance/nuggetsdancers_index.html,Sports
1559352,http://sports.groups.yahoo.com/group/manitoba_windsurfing_club/,Sports
1486951,http://www.ajnfineart.com/mcc.html,Sports
1533489,http://www.soccerjones.com/,Sports
1513685,http://www.charlottelacrosse.com/,Sports
1531585,http://www.futsalgc.com/,Sports
1509505,http://www.hockeyweb.de,Sports
1508277,http://www.jumpingjackstrampoliningclub.org/,Sports
1538850,http://en.wikipedia.org/wiki/krbs_priestfield_stadium,Sports
1540971,http://www.neilbrown.newcastlefans.com/rushden/rushden.htm,Sports
1473415,http://www.eteamz.com/ladystinger/,Sports
1490723,http://www.petekyle.com,Sports
1502021,http://www.champagnesportsresort.com/,Sports
1520780,http://ourworld.compuserve.com/homepages/john_hopkinson/ferrari.htm,Sports
1491197,http://www.geocities.com/tajikistan2000olympic/,Sports
1560459,http://www.alpinismski.co.nz/,Sports
1544899,http://www.webteams.co.uk/home.aspx?team=awsfc,Sports
1498792,http://www.magma.ca/~jhayman/ciau,Sports
1483358,http://www.irish-draught.net,Sports
1530328,http://www.geocities.com/xoxo74e/mkzone.html,Sports
1558616,http://www.tnvsc.co.uk/,Sports
1558574,http://www.hamiltonbaths.co.uk/,Sports
1483502,http://www.bbarabians-miniatures.dk/,Sports
1520101,http://www.geocities.com/rwenzelburger/,Sports
1472417,http://sports.yahoo.com/ncaaw/teams/taw/,Sports
1490167,http://www.trailsource.com/horse/,Sports
1552667,http://unipanthers.cstv.com/sports/c-track/niwa-c-track-body.html,Sports
1518790,http://www.ultimatetkd.co.uk/,Sports
1511577,http://www.miamiherald.com/sports/hockey/,Sports
1523546,http://www.racingonline.com/tnt/,Sports
1513483,http://clarksonathletics.com/index.asp?path=wlac,Sports
1541476,http://www.footballteamnews.co.uk/sunderland,Sports
1504443,http://www.webgolfer.com/thetimbers,Sports
1479924,http://www.cycleblackstone.com/,Sports
